,A1,A2,A3,A4,A5,A6,A7,A8,A9
7803,1,4,0,0,1,1,0,0,1
7804,1,4,0,0,1,1,0,1,4
7805,1,4,0,0,1,1,0,2,2
7806,1,4,0,0,1,1,1,0,1
7807,1,4,0,0,1,1,1,1,4
7808,1,4,0,0,1,1,1,2,2
7809,1,4,0,0,1,1,2,0,4
7810,1,4,0,0,1,1,2,1,4
7811,1,4,0,0,1,1,2,2,2
7812,1,4,0,0,2,0,0,0,1
7813,1,4,0,0,2,0,0,1,4
7814,1,4,0,0,2,0,0,2,2
7815,1,4,0,0,2,0,1,0,1
7816,1,4,0,0,2,0,1,1,4
7817,1,4,0,0,2,0,1,2,2
7818,1,4,0,0,2,0,2,0,4
7819,1,4,0,0,2,0,2,1,4
7820,1,4,0,0,2,0,2,2,2
7821,1,4,0,0,2,1,0,0,1
7822,1,4,0,0,2,1,0,1,4
7823,1,4,0,0,2,1,0,2,2
7824,1,4,0,0,2,1,1,0,1
7825,1,4,0,0,2,1,1,1,4
7826,1,4,0,0,2,1,1,2,2
7827,1,4,0,0,2,1,2,0,4
7828,1,4,0,0,2,1,2,1,4
7829,1,4,0,0,2,1,2,2,2
7830,1,4,0,1,0,0,0,0,1
7831,1,4,0,1,0,0,0,1,4
7832,1,4,0,1,0,0,0,2,2
7833,1,4,0,1,0,0,1,0,1
7834,1,4,0,1,0,0,1,1,4
7835,1,4,0,1,0,0,1,2,2
7836,1,4,0,1,0,0,2,0,4
7837,1,4,0,1,0,0,2,1,4
7838,1,4,0,1,0,0,2,2,2
7839,1,4,0,1,0,1,0,0,1
7840,1,4,0,1,0,1,0,1,4
7841,1,4,0,1,0,1,0,2,2
7842,1,4,0,1,0,1,1,0,1
7843,1,4,0,1,0,1,1,1,4
7844,1,4,0,1,0,1,1,2,2
7845,1,4,0,1,0,1,2,0,4
7846,1,4,0,1,0,1,2,1,4
7847,1,4,0,1,0,1,2,2,2
7848,1,4,0,1,1,0,0,0,1
7849,1,4,0,1,1,0,0,1,4
7850,1,4,0,1,1,0,0,2,2
7851,1,4,0,1,1,0,1,0,1
7852,1,4,0,1,1,0,1,1,4
7853,1,4,0,1,1,0,1,2,2
7854,1,4,0,1,1,0,2,0,4
7855,1,4,0,1,1,0,2,1,4
7856,1,4,0,1,1,0,2,2,2
7857,1,4,0,1,1,1,0,0,1
7858,1,4,0,1,1,1,0,1,4
7859,1,4,0,1,1,1,0,2,2
7860,1,4,0,1,1,1,1,0,1
7861,1,4,0,1,1,1,1,1,4
7862,1,4,0,1,1,1,1,2,2
7863,1,4,0,1,1,1,2,0,4
7864,1,4,0,1,1,1,2,1,4
7865,1,4,0,1,1,1,2,2,2
7866,1,4,0,1,2,0,0,0,4
7867,1,4,0,1,2,0,0,1,4
7868,1,4,0,1,2,0,0,2,2
7869,1,4,0,1,2,0,1,0,4
7870,1,4,0,1,2,0,1,1,4
7871,1,4,0,1,2,0,1,2,2
7872,1,4,0,1,2,0,2,0,4
7873,1,4,0,1,2,0,2,1,4
7874,1,4,0,1,2,0,2,2,2
7875,1,4,0,1,2,1,0,0,4
7876,1,4,0,1,2,1,0,1,4
7877,1,4,0,1,2,1,0,2,2
7878,1,4,0,1,2,1,1,0,4
7879,1,4,0,1,2,1,1,1,4
7880,1,4,0,1,2,1,1,2,2
7881,1,4,0,1,2,1,2,0,4
7882,1,4,0,1,2,1,2,1,4
7883,1,4,0,1,2,1,2,2,2
7884,1,4,0,2,0,0,0,0,1
7885,1,4,0,2,0,0,0,1,4
7886,1,4,0,2,0,0,0,2,2
7887,1,4,0,2,0,0,1,0,1
7888,1,4,0,2,0,0,1,1,4
7889,1,4,0,2,0,0,1,2,2
7890,1,4,0,2,0,0,2,0,4
7891,1,4,0,2,0,0,2,1,4
7892,1,4,0,2,0,0,2,2,2
7893,1,4,0,2,0,1,0,0,4
7894,1,4,0,2,0,1,0,1,4
7895,1,4,0,2,0,1,0,2,2
7896,1,4,0,2,0,1,1,0,4
7897,1,4,0,2,0,1,1,1,4
7898,1,4,0,2,0,1,1,2,2
7899,1,4,0,2,0,1,2,0,4
7900,1,4,0,2,0,1,2,1,4
7901,1,4,0,2,0,1,2,2,2
7902,1,4,0,2,1,0,0,0,4
7903,1,4,0,2,1,0,0,1,4
7904,1,4,0,2,1,0,0,2,2
7905,1,4,0,2,1,0,1,0,4
7906,1,4,0,2,1,0,1,1,4
7907,1,4,0,2,1,0,1,2,2
7908,1,4,0,2,1,0,2,0,4
7909,1,4,0,2,1,0,2,1,4
7910,1,4,0,2,1,0,2,2,2
7911,1,4,0,2,1,1,0,0,4
7912,1,4,0,2,1,1,0,1,4
7913,1,4,0,2,1,1,0,2,2
7914,1,4,0,2,1,1,1,0,4
7915,1,4,0,2,1,1,1,1,4
7916,1,4,0,2,1,1,1,2,2
7917,1,4,0,2,1,1,2,0,4
7918,1,4,0,2,1,1,2,1,4
7919,1,4,0,2,1,1,2,2,2
7920,1,4,0,2,2,0,0,0,4
7921,1,4,0,2,2,0,0,1,4
7922,1,4,0,2,2,0,0,2,2
7923,1,4,0,2,2,0,1,0,4
7924,1,4,0,2,2,0,1,1,4
7925,1,4,0,2,2,0,1,2,2
7926,1,4,0,2,2,0,2,0,4
7927,1,4,0,2,2,0,2,1,4
7928,1,4,0,2,2,0,2,2,2
7929,1,4,0,2,2,1,0,0,4
7930,1,4,0,2,2,1,0,1,4
7931,1,4,0,2,2,1,0,2,2
7932,1,4,0,2,2,1,1,0,4
7933,1,4,0,2,2,1,1,1,4
7934,1,4,0,2,2,1,1,2,2
7935,1,4,0,2,2,1,2,0,4
7936,1,4,0,2,2,1,2,1,4
7937,1,4,0,2,2,1,2,2,2
7938,1,4,0,3,0,0,0,0,1
7939,1,4,0,3,0,0,0,1,4
7940,1,4,0,3,0,0,0,2,2
7941,1,4,0,3,0,0,1,0,1
7942,1,4,0,3,0,0,1,1,4
7943,1,4,0,3,0,0,1,2,2
7944,1,4,0,3,0,0,2,0,4
7945,1,4,0,3,0,0,2,1,4
7946,1,4,0,3,0,0,2,2,2
7947,1,4,0,3,0,1,0,0,4
7948,1,4,0,3,0,1,0,1,4
7949,1,4,0,3,0,1,0,2,2
7950,1,4,0,3,0,1,1,0,4
7951,1,4,0,3,0,1,1,1,4
7952,1,4,0,3,0,1,1,2,2
7953,1,4,0,3,0,1,2,0,4
7954,1,4,0,3,0,1,2,1,4
7955,1,4,0,3,0,1,2,2,2
7956,1,4,0,3,1,0,0,0,4
7957,1,4,0,3,1,0,0,1,4
7958,1,4,0,3,1,0,0,2,2
7959,1,4,0,3,1,0,1,0,4
7960,1,4,0,3,1,0,1,1,4
7961,1,4,0,3,1,0,1,2,2
7962,1,4,0,3,1,0,2,0,4
7963,1,4,0,3,1,0,2,1,4
7964,1,4,0,3,1,0,2,2,2
7965,1,4,0,3,1,1,0,0,4
7966,1,4,0,3,1,1,0,1,4
7967,1,4,0,3,1,1,0,2,2
7968,1,4,0,3,1,1,1,0,4
7969,1,4,0,3,1,1,1,1,4
7970,1,4,0,3,1,1,1,2,2
7971,1,4,0,3,1,1,2,0,4
7972,1,4,0,3,1,1,2,1,4
7973,1,4,0,3,1,1,2,2,2
7974,1,4,0,3,2,0,0,0,4
7975,1,4,0,3,2,0,0,1,4
7976,1,4,0,3,2,0,0,2,2
7977,1,4,0,3,2,0,1,0,4
7978,1,4,0,3,2,0,1,1,4
7979,1,4,0,3,2,0,1,2,2
7980,1,4,0,3,2,0,2,0,4
7981,1,4,0,3,2,0,2,1,4
7982,1,4,0,3,2,0,2,2,2
7983,1,4,0,3,2,1,0,0,4
7984,1,4,0,3,2,1,0,1,4
7985,1,4,0,3,2,1,0,2,2
7986,1,4,0,3,2,1,1,0,4
7987,1,4,0,3,2,1,1,1,4
7988,1,4,0,3,2,1,1,2,2
7989,1,4,0,3,2,1,2,0,4
7990,1,4,0,3,2,1,2,1,4
7991,1,4,0,3,2,1,2,2,2
7992,1,4,1,0,0,0,0,0,1
7993,1,4,1,0,0,0,0,1,4
7994,1,4,1,0,0,0,0,2,2
7995,1,4,1,0,0,0,1,0,1
7996,1,4,1,0,0,0,1,1,4
7997,1,4,1,0,0,0,1,2,2
7998,1,4,1,0,0,0,2,0,4
7999,1,4,1,0,0,0,2,1,4
8000,1,4,1,0,0,0,2,2,2
8001,1,4,1,0,0,1,0,0,1
8002,1,4,1,0,0,1,0,1,4
8003,1,4,1,0,0,1,0,2,2
8004,1,4,1,0,0,1,1,0,1
8005,1,4,1,0,0,1,1,1,4
8006,1,4,1,0,0,1,1,2,2
8007,1,4,1,0,0,1,2,0,4
8008,1,4,1,0,0,1,2,1,4
8009,1,4,1,0,0,1,2,2,2
8010,1,4,1,0,1,0,0,0,1
8011,1,4,1,0,1,0,0,1,4
8012,1,4,1,0,1,0,0,2,2
8013,1,4,1,0,1,0,1,0,1
8014,1,4,1,0,1,0,1,1,4
8015,1,4,1,0,1,0,1,2,2
8016,1,4,1,0,1,0,2,0,4
8017,1,4,1,0,1,0,2,1,4
8018,1,4,1,0,1,0,2,2,2
8019,1,4,1,0,1,1,0,0,1
8020,1,4,1,0,1,1,0,1,4
8021,1,4,1,0,1,1,0,2,2
8022,1,4,1,0,1,1,1,0,1
8023,1,4,1,0,1,1,1,1,4
8024,1,4,1,0,1,1,1,2,2
8025,1,4,1,0,1,1,2,0,4
8026,1,4,1,0,1,1,2,1,4
8027,1,4,1,0,1,1,2,2,2
8028,1,4,1,0,2,0,0,0,4
8029,1,4,1,0,2,0,0,1,4
8030,1,4,1,0,2,0,0,2,2
8031,1,4,1,0,2,0,1,0,4
8032,1,4,1,0,2,0,1,1,4
8033,1,4,1,0,2,0,1,2,2
8034,1,4,1,0,2,0,2,0,4
8035,1,4,1,0,2,0,2,1,4
8036,1,4,1,0,2,0,2,2,2
8037,1,4,1,0,2,1,0,0,4
8038,1,4,1,0,2,1,0,1,4
8039,1,4,1,0,2,1,0,2,2
8040,1,4,1,0,2,1,1,0,4
8041,1,4,1,0,2,1,1,1,4
8042,1,4,1,0,2,1,1,2,2
8043,1,4,1,0,2,1,2,0,4
8044,1,4,1,0,2,1,2,1,4
8045,1,4,1,0,2,1,2,2,2
8046,1,4,1,1,0,0,0,0,1
8047,1,4,1,1,0,0,0,1,4
8048,1,4,1,1,0,0,0,2,2
8049,1,4,1,1,0,0,1,0,1
8050,1,4,1,1,0,0,1,1,4
8051,1,4,1,1,0,0,1,2,2
8052,1,4,1,1,0,0,2,0,4
8053,1,4,1,1,0,0,2,1,4
8054,1,4,1,1,0,0,2,2,2
8055,1,4,1,1,0,1,0,0,1
8056,1,4,1,1,0,1,0,1,4
8057,1,4,1,1,0,1,0,2,2
8058,1,4,1,1,0,1,1,0,1
8059,1,4,1,1,0,1,1,1,4
8060,1,4,1,1,0,1,1,2,2
8061,1,4,1,1,0,1,2,0,4
8062,1,4,1,1,0,1,2,1,4
8063,1,4,1,1,0,1,2,2,2
8064,1,4,1,1,1,0,0,0,1
8065,1,4,1,1,1,0,0,1,4
8066,1,4,1,1,1,0,0,2,2
8067,1,4,1,1,1,0,1,0,1
8068,1,4,1,1,1,0,1,1,4
8069,1,4,1,1,1,0,1,2,2
8070,1,4,1,1,1,0,2,0,4
8071,1,4,1,1,1,0,2,1,4
8072,1,4,1,1,1,0,2,2,2
8073,1,4,1,1,1,1,0,0,1
8074,1,4,1,1,1,1,0,1,4
8075,1,4,1,1,1,1,0,2,2
8076,1,4,1,1,1,1,1,0,1
8077,1,4,1,1,1,1,1,1,4
8078,1,4,1,1,1,1,1,2,2
8079,1,4,1,1,1,1,2,0,4
8080,1,4,1,1,1,1,2,1,4
8081,1,4,1,1,1,1,2,2,2
8082,1,4,1,1,2,0,0,0,4
8083,1,4,1,1,2,0,0,1,4
8084,1,4,1,1,2,0,0,2,2
8085,1,4,1,1,2,0,1,0,4
8086,1,4,1,1,2,0,1,1,4
8087,1,4,1,1,2,0,1,2,2
8088,1,4,1,1,2,0,2,0,4
8089,1,4,1,1,2,0,2,1,4
8090,1,4,1,1,2,0,2,2,2
8091,1,4,1,1,2,1,0,0,4
8092,1,4,1,1,2,1,0,1,4
8093,1,4,1,1,2,1,0,2,2
8094,1,4,1,1,2,1,1,0,4
8095,1,4,1,1,2,1,1,1,4
8096,1,4,1,1,2,1,1,2,2
8097,1,4,1,1,2,1,2,0,4
8098,1,4,1,1,2,1,2,1,4
8099,1,4,1,1,2,1,2,2,2
8100,1,4,1,2,0,0,0,0,1
8101,1,4,1,2,0,0,0,1,4
8102,1,4,1,2,0,0,0,2,2
8103,1,4,1,2,0,0,1,0,1
8104,1,4,1,2,0,0,1,1,4
8105,1,4,1,2,0,0,1,2,2
8106,1,4,1,2,0,0,2,0,4
8107,1,4,1,2,0,0,2,1,4
8108,1,4,1,2,0,0,2,2,2
8109,1,4,1,2,0,1,0,0,4
8110,1,4,1,2,0,1,0,1,4
8111,1,4,1,2,0,1,0,2,2
8112,1,4,1,2,0,1,1,0,4
8113,1,4,1,2,0,1,1,1,4
8114,1,4,1,2,0,1,1,2,2
8115,1,4,1,2,0,1,2,0,4
8116,1,4,1,2,0,1,2,1,4
8117,1,4,1,2,0,1,2,2,2
8118,1,4,1,2,1,0,0,0,4
8119,1,4,1,2,1,0,0,1,4
8120,1,4,1,2,1,0,0,2,2
8121,1,4,1,2,1,0,1,0,4
8122,1,4,1,2,1,0,1,1,4
8123,1,4,1,2,1,0,1,2,2
8124,1,4,1,2,1,0,2,0,4
8125,1,4,1,2,1,0,2,1,4
8126,1,4,1,2,1,0,2,2,2
8127,1,4,1,2,1,1,0,0,4
8128,1,4,1,2,1,1,0,1,4
8129,1,4,1,2,1,1,0,2,2
8130,1,4,1,2,1,1,1,0,4
8131,1,4,1,2,1,1,1,1,4
8132,1,4,1,2,1,1,1,2,2
8133,1,4,1,2,1,1,2,0,4
8134,1,4,1,2,1,1,2,1,4
8135,1,4,1,2,1,1,2,2,2
8136,1,4,1,2,2,0,0,0,4
8137,1,4,1,2,2,0,0,1,4
8138,1,4,1,2,2,0,0,2,2
8139,1,4,1,2,2,0,1,0,4
8140,1,4,1,2,2,0,1,1,4
8141,1,4,1,2,2,0,1,2,2
8142,1,4,1,2,2,0,2,0,4
8143,1,4,1,2,2,0,2,1,4
8144,1,4,1,2,2,0,2,2,2
8145,1,4,1,2,2,1,0,0,4
8146,1,4,1,2,2,1,0,1,4
8147,1,4,1,2,2,1,0,2,2
8148,1,4,1,2,2,1,1,0,4
8149,1,4,1,2,2,1,1,1,4
8150,1,4,1,2,2,1,1,2,2
8151,1,4,1,2,2,1,2,0,4
8152,1,4,1,2,2,1,2,1,4
8153,1,4,1,2,2,1,2,2,2
8154,1,4,1,3,0,0,0,0,1
8155,1,4,1,3,0,0,0,1,4
8156,1,4,1,3,0,0,0,2,2
8157,1,4,1,3,0,0,1,0,1
8158,1,4,1,3,0,0,1,1,4
8159,1,4,1,3,0,0,1,2,2
8160,1,4,1,3,0,0,2,0,4
8161,1,4,1,3,0,0,2,1,4
8162,1,4,1,3,0,0,2,2,2
8163,1,4,1,3,0,1,0,0,4
8164,1,4,1,3,0,1,0,1,4
8165,1,4,1,3,0,1,0,2,2
8166,1,4,1,3,0,1,1,0,4
8167,1,4,1,3,0,1,1,1,4
8168,1,4,1,3,0,1,1,2,2
8169,1,4,1,3,0,1,2,0,4
8170,1,4,1,3,0,1,2,1,4
8171,1,4,1,3,0,1,2,2,2
8172,1,4,1,3,1,0,0,0,4
8173,1,4,1,3,1,0,0,1,4
8174,1,4,1,3,1,0,0,2,2
8175,1,4,1,3,1,0,1,0,4
8176,1,4,1,3,1,0,1,1,4
8177,1,4,1,3,1,0,1,2,2
8178,1,4,1,3,1,0,2,0,4
8179,1,4,1,3,1,0,2,1,4
8180,1,4,1,3,1,0,2,2,2
8181,1,4,1,3,1,1,0,0,4
8182,1,4,1,3,1,1,0,1,4
8183,1,4,1,3,1,1,0,2,2
8184,1,4,1,3,1,1,1,0,4
8185,1,4,1,3,1,1,1,1,4
8186,1,4,1,3,1,1,1,2,2
8187,1,4,1,3,1,1,2,0,4
8188,1,4,1,3,1,1,2,1,4
8189,1,4,1,3,1,1,2,2,2
8190,1,4,1,3,2,0,0,0,4
8191,1,4,1,3,2,0,0,1,4
8192,1,4,1,3,2,0,0,2,2
8193,1,4,1,3,2,0,1,0,4
8194,1,4,1,3,2,0,1,1,4
8195,1,4,1,3,2,0,1,2,2
8196,1,4,1,3,2,0,2,0,4
8197,1,4,1,3,2,0,2,1,4
8198,1,4,1,3,2,0,2,2,2
8199,1,4,1,3,2,1,0,0,4
8200,1,4,1,3,2,1,0,1,4
8201,1,4,1,3,2,1,0,2,2
8202,1,4,1,3,2,1,1,0,4
8203,1,4,1,3,2,1,1,1,4
8204,1,4,1,3,2,1,1,2,2
8205,1,4,1,3,2,1,2,0,4
8206,1,4,1,3,2,1,2,1,4
8207,1,4,1,3,2,1,2,2,2
8208,1,4,2,0,0,0,0,0,1
8209,1,4,2,0,0,0,0,1,4
8210,1,4,2,0,0,0,0,2,2
8211,1,4,2,0,0,0,1,0,1
8212,1,4,2,0,0,0,1,1,4
8213,1,4,2,0,0,0,1,2,2
8214,1,4,2,0,0,0,2,0,4
8215,1,4,2,0,0,0,2,1,4
8216,1,4,2,0,0,0,2,2,2
8217,1,4,2,0,0,1,0,0,1
8218,1,4,2,0,0,1,0,1,4
8219,1,4,2,0,0,1,0,2,2
8220,1,4,2,0,0,1,1,0,1
8221,1,4,2,0,0,1,1,1,4
8222,1,4,2,0,0,1,1,2,2
8223,1,4,2,0,0,1,2,0,4
8224,1,4,2,0,0,1,2,1,4
8225,1,4,2,0,0,1,2,2,2
8226,1,4,2,0,1,0,0,0,1
8227,1,4,2,0,1,0,0,1,4
8228,1,4,2,0,1,0,0,2,2
8229,1,4,2,0,1,0,1,0,1
8230,1,4,2,0,1,0,1,1,4
8231,1,4,2,0,1,0,1,2,2
8232,1,4,2,0,1,0,2,0,4
8233,1,4,2,0,1,0,2,1,4
8234,1,4,2,0,1,0,2,2,2
8235,1,4,2,0,1,1,0,0,1
8236,1,4,2,0,1,1,0,1,4
8237,1,4,2,0,1,1,0,2,2
8238,1,4,2,0,1,1,1,0,1
8239,1,4,2,0,1,1,1,1,4
8240,1,4,2,0,1,1,1,2,2
8241,1,4,2,0,1,1,2,0,4
8242,1,4,2,0,1,1,2,1,4
8243,1,4,2,0,1,1,2,2,2
8244,1,4,2,0,2,0,0,0,4
8245,1,4,2,0,2,0,0,1,4
8246,1,4,2,0,2,0,0,2,2
8247,1,4,2,0,2,0,1,0,4
8248,1,4,2,0,2,0,1,1,4
8249,1,4,2,0,2,0,1,2,2
8250,1,4,2,0,2,0,2,0,4
8251,1,4,2,0,2,0,2,1,4
8252,1,4,2,0,2,0,2,2,2
8253,1,4,2,0,2,1,0,0,4
8254,1,4,2,0,2,1,0,1,4
8255,1,4,2,0,2,1,0,2,2
8256,1,4,2,0,2,1,1,0,4
8257,1,4,2,0,2,1,1,1,4
8258,1,4,2,0,2,1,1,2,2
8259,1,4,2,0,2,1,2,0,4
8260,1,4,2,0,2,1,2,1,4
8261,1,4,2,0,2,1,2,2,2
8262,1,4,2,1,0,0,0,0,1
8263,1,4,2,1,0,0,0,1,4
8264,1,4,2,1,0,0,0,2,2
8265,1,4,2,1,0,0,1,0,1
8266,1,4,2,1,0,0,1,1,4
8267,1,4,2,1,0,0,1,2,2
8268,1,4,2,1,0,0,2,0,4
8269,1,4,2,1,0,0,2,1,4
8270,1,4,2,1,0,0,2,2,2
8271,1,4,2,1,0,1,0,0,4
8272,1,4,2,1,0,1,0,1,4
8273,1,4,2,1,0,1,0,2,2
8274,1,4,2,1,0,1,1,0,4
8275,1,4,2,1,0,1,1,1,4
8276,1,4,2,1,0,1,1,2,2
8277,1,4,2,1,0,1,2,0,4
8278,1,4,2,1,0,1,2,1,4
8279,1,4,2,1,0,1,2,2,2
8280,1,4,2,1,1,0,0,0,4
8281,1,4,2,1,1,0,0,1,4
8282,1,4,2,1,1,0,0,2,2
8283,1,4,2,1,1,0,1,0,4
8284,1,4,2,1,1,0,1,1,4
8285,1,4,2,1,1,0,1,2,2
8286,1,4,2,1,1,0,2,0,4
8287,1,4,2,1,1,0,2,1,4
8288,1,4,2,1,1,0,2,2,2
8289,1,4,2,1,1,1,0,0,4
8290,1,4,2,1,1,1,0,1,4
8291,1,4,2,1,1,1,0,2,2
8292,1,4,2,1,1,1,1,0,4
8293,1,4,2,1,1,1,1,1,4
8294,1,4,2,1,1,1,1,2,2
8295,1,4,2,1,1,1,2,0,4
8296,1,4,2,1,1,1,2,1,4
8297,1,4,2,1,1,1,2,2,2
8298,1,4,2,1,2,0,0,0,4
8299,1,4,2,1,2,0,0,1,4
8300,1,4,2,1,2,0,0,2,2
8301,1,4,2,1,2,0,1,0,4
8302,1,4,2,1,2,0,1,1,4
8303,1,4,2,1,2,0,1,2,2
8304,1,4,2,1,2,0,2,0,4
8305,1,4,2,1,2,0,2,1,4
8306,1,4,2,1,2,0,2,2,2
8307,1,4,2,1,2,1,0,0,4
8308,1,4,2,1,2,1,0,1,4
8309,1,4,2,1,2,1,0,2,2
8310,1,4,2,1,2,1,1,0,4
8311,1,4,2,1,2,1,1,1,4
8312,1,4,2,1,2,1,1,2,2
8313,1,4,2,1,2,1,2,0,4
8314,1,4,2,1,2,1,2,1,4
8315,1,4,2,1,2,1,2,2,2
8316,1,4,2,2,0,0,0,0,1
8317,1,4,2,2,0,0,0,1,4
8318,1,4,2,2,0,0,0,2,2
8319,1,4,2,2,0,0,1,0,1
8320,1,4,2,2,0,0,1,1,4
8321,1,4,2,2,0,0,1,2,2
8322,1,4,2,2,0,0,2,0,4
8323,1,4,2,2,0,0,2,1,4
8324,1,4,2,2,0,0,2,2,2
8325,1,4,2,2,0,1,0,0,4
8326,1,4,2,2,0,1,0,1,4
8327,1,4,2,2,0,1,0,2,2
8328,1,4,2,2,0,1,1,0,4
8329,1,4,2,2,0,1,1,1,4
8330,1,4,2,2,0,1,1,2,2
8331,1,4,2,2,0,1,2,0,4
8332,1,4,2,2,0,1,2,1,4
8333,1,4,2,2,0,1,2,2,2
8334,1,4,2,2,1,0,0,0,4
8335,1,4,2,2,1,0,0,1,4
8336,1,4,2,2,1,0,0,2,2
8337,1,4,2,2,1,0,1,0,4
8338,1,4,2,2,1,0,1,1,4
8339,1,4,2,2,1,0,1,2,2
8340,1,4,2,2,1,0,2,0,4
8341,1,4,2,2,1,0,2,1,4
8342,1,4,2,2,1,0,2,2,2
8343,1,4,2,2,1,1,0,0,4
8344,1,4,2,2,1,1,0,1,4
8345,1,4,2,2,1,1,0,2,2
8346,1,4,2,2,1,1,1,0,4
8347,1,4,2,2,1,1,1,1,4
8348,1,4,2,2,1,1,1,2,2
8349,1,4,2,2,1,1,2,0,4
8350,1,4,2,2,1,1,2,1,4
8351,1,4,2,2,1,1,2,2,2
8352,1,4,2,2,2,0,0,0,4
8353,1,4,2,2,2,0,0,1,4
8354,1,4,2,2,2,0,0,2,2
8355,1,4,2,2,2,0,1,0,4
8356,1,4,2,2,2,0,1,1,4
8357,1,4,2,2,2,0,1,2,2
8358,1,4,2,2,2,0,2,0,4
8359,1,4,2,2,2,0,2,1,4
8360,1,4,2,2,2,0,2,2,2
8361,1,4,2,2,2,1,0,0,4
8362,1,4,2,2,2,1,0,1,4
8363,1,4,2,2,2,1,0,2,2
8364,1,4,2,2,2,1,1,0,4
8365,1,4,2,2,2,1,1,1,4
8366,1,4,2,2,2,1,1,2,2
8367,1,4,2,2,2,1,2,0,4
8368,1,4,2,2,2,1,2,1,4
8369,1,4,2,2,2,1,2,2,2
8370,1,4,2,3,0,0,0,0,1
8371,1,4,2,3,0,0,0,1,4
8372,1,4,2,3,0,0,0,2,2
8373,1,4,2,3,0,0,1,0,1
8374,1,4,2,3,0,0,1,1,4
8375,1,4,2,3,0,0,1,2,2
8376,1,4,2,3,0,0,2,0,4
8377,1,4,2,3,0,0,2,1,4
8378,1,4,2,3,0,0,2,2,2
8379,1,4,2,3,0,1,0,0,4
8380,1,4,2,3,0,1,0,1,4
8381,1,4,2,3,0,1,0,2,2
8382,1,4,2,3,0,1,1,0,4
8383,1,4,2,3,0,1,1,1,4
8384,1,4,2,3,0,1,1,2,2
8385,1,4,2,3,0,1,2,0,4
8386,1,4,2,3,0,1,2,1,4
8387,1,4,2,3,0,1,2,2,2
8388,1,4,2,3,1,0,0,0,4
8389,1,4,2,3,1,0,0,1,4
8390,1,4,2,3,1,0,0,2,2
8391,1,4,2,3,1,0,1,0,4
8392,1,4,2,3,1,0,1,1,4
8393,1,4,2,3,1,0,1,2,2
8394,1,4,2,3,1,0,2,0,4
8395,1,4,2,3,1,0,2,1,4
8396,1,4,2,3,1,0,2,2,2
8397,1,4,2,3,1,1,0,0,4
8398,1,4,2,3,1,1,0,1,4
8399,1,4,2,3,1,1,0,2,2
8400,1,4,2,3,1,1,1,0,4
8401,1,4,2,3,1,1,1,1,4
8402,1,4,2,3,1,1,1,2,2
8403,1,4,2,3,1,1,2,0,4
8404,1,4,2,3,1,1,2,1,4
8405,1,4,2,3,1,1,2,2,2
8406,1,4,2,3,2,0,0,0,4
8407,1,4,2,3,2,0,0,1,4
8408,1,4,2,3,2,0,0,2,2
8409,1,4,2,3,2,0,1,0,4
8410,1,4,2,3,2,0,1,1,4
8411,1,4,2,3,2,0,1,2,2
8412,1,4,2,3,2,0,2,0,4
8413,1,4,2,3,2,0,2,1,4
8414,1,4,2,3,2,0,2,2,2
8415,1,4,2,3,2,1,0,0,4
8416,1,4,2,3,2,1,0,1,4
8417,1,4,2,3,2,1,0,2,2
8418,1,4,2,3,2,1,1,0,4
8419,1,4,2,3,2,1,1,1,4
8420,1,4,2,3,2,1,1,2,2
8421,1,4,2,3,2,1,2,0,4
8422,1,4,2,3,2,1,2,1,4
8423,1,4,2,3,2,1,2,2,2
8424,1,4,3,0,0,0,0,0,1
8425,1,4,3,0,0,0,0,1,4
8426,1,4,3,0,0,0,0,2,2
8427,1,4,3,0,0,0,1,0,1
8428,1,4,3,0,0,0,1,1,4
8429,1,4,3,0,0,0,1,2,2
8430,1,4,3,0,0,0,2,0,4
8431,1,4,3,0,0,0,2,1,4
8432,1,4,3,0,0,0,2,2,2
8433,1,4,3,0,0,1,0,0,4
8434,1,4,3,0,0,1,0,1,4
8435,1,4,3,0,0,1,0,2,2
8436,1,4,3,0,0,1,1,0,4
8437,1,4,3,0,0,1,1,1,4
8438,1,4,3,0,0,1,1,2,2
8439,1,4,3,0,0,1,2,0,4
8440,1,4,3,0,0,1,2,1,4
8441,1,4,3,0,0,1,2,2,2
8442,1,4,3,0,1,0,0,0,4
8443,1,4,3,0,1,0,0,1,4
8444,1,4,3,0,1,0,0,2,2
8445,1,4,3,0,1,0,1,0,4
8446,1,4,3,0,1,0,1,1,4
8447,1,4,3,0,1,0,1,2,2
8448,1,4,3,0,1,0,2,0,4
8449,1,4,3,0,1,0,2,1,4
8450,1,4,3,0,1,0,2,2,2
8451,1,4,3,0,1,1,0,0,4
8452,1,4,3,0,1,1,0,1,4
8453,1,4,3,0,1,1,0,2,2
8454,1,4,3,0,1,1,1,0,4
8455,1,4,3,0,1,1,1,1,4
8456,1,4,3,0,1,1,1,2,2
8457,1,4,3,0,1,1,2,0,4
8458,1,4,3,0,1,1,2,1,4
8459,1,4,3,0,1,1,2,2,2
8460,1,4,3,0,2,0,0,0,4
8461,1,4,3,0,2,0,0,1,4
8462,1,4,3,0,2,0,0,2,2
8463,1,4,3,0,2,0,1,0,4
8464,1,4,3,0,2,0,1,1,4
8465,1,4,3,0,2,0,1,2,2
8466,1,4,3,0,2,0,2,0,4
8467,1,4,3,0,2,0,2,1,4
