age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33,1,184306,1,9,2,2,4,0,0,0,0,30,0,0
46,1,224202,5,10,1,5,1,0,0,0,0,50,0,0
64,1,151540,2,7,6,10,4,0,1,0,0,16,0,0
28,1,231197,12,6,3,6,4,0,0,0,0,40,5,0
19,1,279968,1,9,0,0,0,0,1,0,0,42,0,0
36,1,162651,1,9,4,0,0,0,0,0,0,40,16,0
43,2,130126,0,13,1,6,1,0,0,0,0,40,0,1
39,2,160120,9,16,2,0,5,4,0,0,0,40,4,0
56,1,161662,0,13,1,1,1,0,0,0,0,42,0,1
24,5,201664,5,10,0,12,3,0,0,0,0,40,0,0
40,1,137142,1,9,1,5,1,0,0,0,0,60,0,0
45,3,122206,6,12,1,1,1,0,0,0,0,50,0,1
56,5,183169,3,14,6,3,0,0,1,0,0,40,0,0
46,1,126513,1,9,4,6,4,1,1,0,0,40,4,0
35,4,185053,0,13,0,3,3,0,1,0,0,40,0,0
36,2,408427,10,15,1,3,1,0,0,0,0,60,0,1
50,2,198581,10,15,1,3,1,0,0,0,0,50,0,1
61,1,199198,8,4,6,4,0,1,1,0,0,21,0,0
31,1,184306,7,11,0,7,3,0,0,0,1980,60,0,0
63,1,172740,5,10,1,3,1,0,0,0,0,40,0,0
41,1,205153,7,11,1,1,1,0,0,0,0,40,0,0
48,1,164964,1,9,1,9,1,0,0,0,0,40,0,0
45,1,162606,1,9,2,5,0,0,1,0,0,35,0,0
24,1,179627,1,9,1,9,1,0,0,0,0,40,0,0
34,1,103408,5,10,2,3,0,1,0,0,0,40,11,1
27,1,36440,0,13,0,5,0,0,1,0,0,40,0,0
26,1,57512,7,11,0,6,3,0,0,0,0,48,0,0
27,1,187981,1,9,0,2,3,0,0,0,0,40,0,0
55,1,393768,7,11,1,1,1,0,0,0,0,40,0,0
38,1,108726,1,9,1,1,1,0,0,0,0,40,0,1
31,1,180551,1,9,1,0,2,0,1,0,0,40,0,1
51,2,176240,6,12,1,5,1,0,0,0,0,40,0,1
56,1,70720,15,8,1,3,1,0,0,0,0,40,0,1
39,1,35890,6,12,1,9,1,0,0,0,0,40,0,0
50,1,283676,5,10,1,6,1,0,0,0,0,40,0,1
34,5,105540,0,13,1,3,1,0,0,0,2051,40,0,0
44,1,408717,1,9,2,5,0,0,0,3674,0,50,0,0
21,1,57916,1,9,0,12,3,0,0,0,0,40,0,0
37,1,177974,5,10,1,9,1,0,0,0,0,70,0,0
34,0,177304,12,6,2,11,0,0,0,0,0,40,16,0
18,1,115839,15,8,0,0,0,0,1,0,0,30,0,0
34,0,205256,1,9,1,11,1,0,0,2885,0,80,0,0
38,1,117802,1,9,1,9,1,0,0,0,0,65,0,1
19,1,211355,1,9,0,0,3,0,0,0,0,12,0,0
46,1,173243,1,9,1,6,1,0,0,0,0,40,0,0
19,1,343200,5,10,0,5,3,0,1,0,0,25,0,0
22,1,401690,5,10,0,5,3,0,1,0,0,20,5,0
38,1,196123,1,9,1,6,1,0,0,0,0,50,0,0
33,1,168981,3,14,2,1,3,0,1,14084,0,50,0,1
83,2,213866,1,9,6,1,0,0,0,0,0,8,0,0
34,1,55176,5,10,1,10,1,0,0,0,0,40,0,1
38,1,153976,1,9,1,6,1,0,0,0,0,40,0,0
33,1,119176,5,10,6,0,4,0,1,0,0,40,0,0
27,1,169117,1,9,1,0,2,1,1,0,1887,40,0,1
38,1,156550,1,9,1,6,1,0,0,0,0,60,0,0
25,1,109609,5,10,0,4,0,0,0,0,0,25,0,0
38,1,26698,1,9,1,10,1,0,0,0,0,40,0,0
52,1,236497,0,13,1,1,1,0,0,0,0,48,0,1
33,6,306309,3,14,0,3,0,0,0,0,0,50,0,0
17,1,242773,2,7,0,4,3,0,1,0,0,20,0,0
28,1,124680,0,13,0,1,0,0,1,6849,0,60,0,0
52,5,43909,1,9,2,0,4,1,1,0,0,40,0,0
34,1,112820,1,9,4,2,0,0,0,2463,0,40,0,0
25,1,148300,0,13,0,3,3,0,1,0,0,15,0,0
17,1,133449,4,5,0,4,3,1,0,0,0,26,0,0
22,1,263670,1,9,0,4,3,1,0,0,0,80,0,0
22,1,276494,1,9,0,2,0,1,0,0,0,40,0,0
46,1,190115,5,10,1,5,1,0,0,0,1887,40,0,1
58,1,317479,1,9,2,9,0,1,1,0,0,40,0,0
39,1,151248,5,10,2,5,5,0,1,0,0,35,0,0
59,5,130532,5,10,6,4,0,0,1,0,0,40,15,0
61,1,160062,1,9,1,0,1,0,0,0,0,40,0,0
32,1,299635,7,11,1,6,1,0,0,0,0,45,0,0
50,1,171225,0,13,1,1,1,2,0,0,0,40,13,1
51,1,33304,1,9,1,6,1,0,0,0,0,40,0,0
43,1,95634,0,13,1,4,2,2,1,0,0,45,4,0
20,1,243878,5,10,0,6,3,0,0,0,0,40,0,0
38,5,181721,0,13,1,1,1,1,0,0,0,40,0,0
44,4,201435,7,11,1,6,1,1,0,0,0,40,0,1
28,1,334032,7,11,0,5,0,0,0,0,0,50,0,0
50,1,220019,3,14,1,3,2,0,1,0,0,40,0,0
53,1,71772,9,16,2,3,0,0,0,0,0,50,0,0
42,2,27661,0,13,1,5,1,0,0,0,0,45,0,0
47,1,191411,3,14,1,3,1,2,0,0,0,45,3,0
39,1,123945,1,9,1,0,2,0,1,0,0,40,0,1
38,2,37778,1,9,0,8,0,0,0,0,0,60,0,0
34,6,171216,0,13,0,3,3,0,0,0,0,50,0,0
40,1,93955,5,10,1,3,2,0,1,0,0,40,0,0
63,1,163809,5,10,6,5,0,0,1,0,0,20,0,0
53,1,346754,5,10,1,1,2,0,1,0,0,40,0,1
43,1,188436,7,11,2,3,0,0,0,0,0,48,0,0
28,1,72443,5,10,0,1,0,0,0,0,1669,60,0,0
68,1,186350,1,9,6,1,0,0,1,0,0,10,0,1
22,0,214238,8,4,0,11,4,0,1,0,0,40,5,0
46,6,394860,0,13,1,3,1,0,0,0,0,38,0,0
57,1,262642,1,9,0,0,5,0,1,0,0,40,0,0
38,1,125550,1,9,2,0,0,0,1,0,0,35,0,0
66,1,192504,3,14,1,5,1,0,0,0,0,40,0,0
29,1,131310,6,12,0,5,3,0,1,0,0,40,0,0
54,1,249322,0,13,1,5,1,0,0,7688,0,50,0,1
38,1,172755,1,9,0,3,0,0,0,0,0,40,0,0
35,1,209993,2,7,4,14,4,0,1,0,0,8,5,0
30,1,166961,0,13,0,3,3,0,1,0,0,37,0,0
39,1,315291,1,9,0,0,4,1,1,0,0,40,0,0
31,1,284703,3,14,0,3,0,1,0,0,0,40,0,0
50,1,166565,1,9,1,9,1,0,0,0,0,50,0,0
30,2,173854,1,9,1,6,1,0,0,0,0,60,0,0
25,1,189219,0,13,0,5,3,0,1,0,0,40,0,0
24,1,210781,0,13,0,14,0,0,1,0,0,40,26,0
59,5,171328,1,9,4,12,5,1,1,0,2339,40,0,0
45,1,199832,0,13,1,0,1,0,0,0,0,15,0,0
64,1,251292,11,3,4,4,5,0,1,0,0,20,1,0
61,1,122246,15,8,1,4,2,0,1,0,0,40,0,0
42,1,190767,7,11,2,10,4,0,1,0,0,40,0,0
28,1,278736,11,3,1,9,1,0,0,0,0,40,5,0
53,1,124963,1,9,2,2,0,0,0,0,0,40,0,0
33,2,167476,2,7,2,2,0,0,0,0,0,7,0,0
34,5,246104,3,14,1,3,1,1,0,0,0,40,0,0
41,1,171615,5,10,1,4,1,0,0,0,0,48,0,0
67,1,264095,5,10,1,2,1,0,0,9386,0,24,1,1
46,1,177114,6,12,6,3,4,0,1,0,0,27,0,0
32,1,146154,1,9,1,5,2,0,1,0,0,40,0,0
41,1,198196,1,9,1,7,1,0,0,0,0,40,0,0
30,1,79712,0,13,1,3,1,4,0,0,0,40,0,0
54,2,154785,0,13,2,1,0,0,0,0,0,50,0,0
33,1,182423,1,9,2,4,4,1,0,0,0,40,0,0
20,0,347292,1,9,0,11,3,0,0,0,0,32,0,0
34,1,118584,0,13,0,1,0,0,1,0,0,40,0,0
20,1,219835,5,10,0,5,3,0,0,0,0,30,4,0
17,0,148769,1,9,0,11,3,1,0,0,0,40,0,0
45,1,197418,5,10,2,0,0,0,1,0,0,48,0,0
21,1,253190,1,9,0,4,3,0,0,0,0,40,0,0
25,1,192273,0,13,1,3,1,0,0,0,0,40,0,0
38,1,129573,1,9,1,6,1,0,0,0,0,41,0,0
17,1,173807,2,7,0,6,3,0,1,0,0,15,0,0
35,1,217893,1,9,2,5,0,0,1,0,0,30,0,0
38,1,102938,0,13,1,6,1,0,0,0,0,40,0,0
48,5,407495,6,12,1,12,1,0,0,0,0,56,0,1
25,1,50053,1,9,0,4,0,1,0,0,0,40,29,0
57,1,233382,3,14,0,1,0,0,0,0,0,40,1,0
32,1,270968,0,13,2,1,0,0,1,0,0,50,0,1
39,5,272166,0,13,4,3,0,1,0,0,0,30,0,0
23,1,199915,0,13,0,0,3,0,1,0,0,35,0,0
21,1,305781,1,9,0,2,4,0,0,0,0,45,0,0
47,1,107682,1,9,2,0,4,0,1,0,0,48,0,0
25,1,188507,8,4,0,9,5,0,1,0,0,40,24,0
18,0,28311,2,7,0,11,3,0,1,0,0,35,0,0
41,4,197069,5,10,3,0,0,1,0,4650,0,40,0,0
19,1,177839,1,9,0,4,3,0,1,0,0,15,0,0
24,1,77665,1,9,0,6,0,0,0,0,0,42,0,0
57,1,127728,0,13,1,1,1,0,0,15024,0,50,0,1
51,0,172175,9,16,0,11,0,0,0,0,2824,40,0,1
32,1,106742,1,9,1,7,1,0,0,0,0,40,0,0
28,2,192838,7,11,1,6,1,0,0,0,0,45,0,0
40,1,79531,0,13,1,1,1,0,0,0,0,75,0,1
21,6,337766,5,10,0,3,3,0,0,0,0,20,0,0
45,2,33234,0,13,1,5,1,0,0,0,0,40,0,1
17,0,34088,15,8,0,11,3,0,1,0,0,25,0,0
55,1,176904,12,6,1,7,1,0,0,0,0,50,0,0
42,1,172148,5,10,1,0,1,1,0,0,0,40,0,0
49,1,199058,1,9,1,0,1,0,0,0,0,38,0,0
38,1,48093,1,9,1,2,1,0,0,0,0,40,0,0
50,1,143664,0,13,0,1,0,0,0,0,0,40,0,0
47,1,168337,1,9,1,9,1,0,0,0,0,48,0,1
43,1,195212,0,13,1,1,2,1,1,0,0,40,4,0
39,1,230329,0,13,1,5,1,0,0,0,0,40,10,1
42,1,376072,1,9,1,7,1,0,0,0,0,30,0,0
32,1,430175,1,9,2,6,5,1,1,0,0,50,0,0
44,4,240628,6,12,2,1,0,0,1,2354,0,40,0,0
50,3,158294,10,15,1,3,1,0,0,99999,0,80,0,1
55,1,28735,1,9,2,0,4,3,1,0,0,45,0,0
37,1,167482,1,9,0,9,3,0,0,0,0,40,0,0
59,1,113203,1,9,2,0,0,0,1,0,0,40,0,0
56,1,103948,2,7,1,7,1,0,0,0,0,40,0,0
33,2,310525,15,8,0,6,0,1,0,0,0,32,0,0
35,1,105138,0,13,1,10,1,0,0,0,0,40,0,1
44,1,153489,1,9,0,4,4,0,0,0,0,40,0,0
57,6,254949,1,9,1,1,1,0,0,0,0,40,0,1
31,1,118149,5,10,0,1,0,1,1,0,0,40,0,0
18,1,267965,2,7,0,5,0,0,1,0,0,15,0,0
43,1,50646,1,9,1,6,1,0,0,0,0,70,0,0
33,1,147700,1,9,1,6,1,4,0,0,0,40,0,0
18,1,446771,5,10,0,0,3,0,0,0,0,25,0,0
47,1,168262,0,13,0,0,3,0,0,0,0,40,0,0
53,1,117058,1,9,2,4,4,0,1,0,0,40,0,0
59,2,140957,7,11,0,1,0,0,0,0,0,35,0,1
35,1,186126,3,14,1,3,1,0,0,0,0,38,4,0
49,1,268234,12,6,1,1,1,0,0,0,0,40,0,0
26,1,485117,6,12,0,6,0,0,0,0,0,40,0,0
25,1,31350,1,9,0,2,0,0,0,0,0,60,9,0
36,6,210830,3,14,0,3,3,0,1,0,0,30,0,0
29,1,196420,1,9,0,1,0,0,1,0,0,45,0,0
52,1,172165,12,6,2,4,5,0,1,0,0,25,0,0
50,2,186565,0,13,1,5,1,0,0,0,0,50,0,0
22,1,119359,0,13,0,1,3,2,1,0,0,40,0,0
44,2,109684,3,14,2,1,4,0,1,0,0,40,0,0
32,1,169589,7,11,1,2,1,0,0,0,0,40,0,1
49,1,125421,1,9,2,0,4,0,1,0,0,38,0,0
31,1,500002,13,2,1,8,1,0,0,0,0,45,5,0
33,1,224141,1,9,1,4,1,0,0,0,0,40,0,0
50,1,113290,1,9,1,5,2,0,1,0,0,15,0,0
62,0,123992,1,9,1,11,1,0,0,0,0,40,0,0
26,1,58098,5,10,0,0,0,0,1,0,1974,40,0,0
46,0,37672,1,9,2,11,0,0,1,0,0,15,0,0
55,1,198145,0,13,1,3,1,0,0,7298,0,40,0,1
49,4,35406,1,9,6,1,0,0,1,0,0,20,0,0
22,1,199419,1,9,1,5,2,0,1,0,0,40,0,0
43,1,145441,0,13,1,1,1,0,0,0,0,38,0,1
58,1,238438,5,10,1,3,1,0,0,0,0,42,0,0
48,6,212954,3,14,1,3,1,0,0,15024,0,40,0,1
21,1,56582,2,7,0,4,3,0,0,0,0,50,0,0
67,5,176931,8,4,6,4,0,0,1,0,0,20,0,0
39,2,188571,2,7,1,7,1,0,0,0,0,40,0,0
52,4,312500,7,11,2,8,0,0,1,0,0,40,0,0
25,1,278404,0,13,0,3,0,0,0,0,0,40,0,0
27,2,114225,5,10,0,1,0,0,0,0,0,60,0,1
18,1,184016,2,7,0,5,3,0,1,0,0,20,0,0
41,5,183009,1,9,1,7,1,1,0,0,0,40,0,1
59,1,205759,9,16,0,3,0,0,0,0,0,50,0,0
23,1,462294,6,12,0,4,3,1,0,0,0,44,0,0
42,1,102085,1,9,2,4,3,0,1,0,0,15,0,0
54,2,83311,10,15,1,3,1,0,0,0,0,30,0,1
39,1,248694,1,9,0,6,0,0,0,0,0,60,0,0
57,5,190747,4,5,1,4,1,0,0,0,0,40,0,0
51,1,162988,12,6,2,4,4,0,1,0,0,25,0,0
31,2,156890,8,4,1,6,1,0,0,0,0,40,0,0
24,1,310380,5,10,3,0,3,1,1,0,0,45,0,0
35,1,172186,5,10,0,6,3,0,0,0,0,40,0,0
26,1,311497,0,13,0,1,0,0,1,0,0,40,0,0
42,3,443508,9,16,1,3,1,0,0,0,0,45,0,1
31,1,152156,1,9,1,6,1,0,0,0,0,45,0,0
46,1,155890,0,13,1,7,1,0,0,0,0,40,0,1
38,6,312528,0,13,1,1,1,0,0,0,0,37,0,0
51,1,282744,0,13,1,8,1,0,0,0,0,40,10,0
27,1,205145,1,9,1,9,1,0,0,0,0,40,0,0
33,0,119918,0,13,0,11,0,1,0,0,0,45,4,0
22,1,401451,5,10,1,7,1,0,0,0,0,48,0,1
72,0,173427,1,9,1,11,1,0,0,0,0,40,1,0
25,1,189027,0,13,0,2,3,0,0,0,0,40,0,0
58,2,35551,0,13,1,1,1,0,0,0,0,70,0,1
23,1,42706,5,10,0,3,0,0,0,0,0,45,0,0
63,1,106910,11,3,6,4,5,2,1,0,0,19,13,0
23,1,53245,4,5,4,4,0,0,0,0,0,40,0,0
51,1,221672,3,14,1,5,1,0,0,15024,0,50,0,1
75,1,71898,14,1,0,14,0,2,1,0,0,48,13,0
52,1,222107,5,10,2,5,4,0,1,0,0,50,0,0
69,1,277588,1,9,1,5,1,0,0,0,0,10,0,0
52,1,178983,9,16,1,3,1,0,0,0,0,40,4,1
40,4,391744,1,9,0,0,4,1,1,0,0,40,0,0
34,1,418020,9,16,1,3,1,0,0,0,0,50,0,1
21,6,39236,5,10,0,3,0,0,1,0,0,8,0,0
30,1,86808,0,13,0,3,5,0,1,0,0,40,0,0
46,1,147640,11,3,1,7,1,3,0,0,1902,40,0,0
21,1,184756,5,10,0,0,3,0,1,0,0,16,0,0
44,1,191256,1,9,1,9,1,0,0,0,0,40,0,0
51,6,105943,1,9,1,0,2,0,1,3908,0,40,0,0
40,1,101272,1,9,2,0,0,0,1,0,0,32,0,0
33,6,175023,1,9,1,12,1,0,0,0,0,37,0,0
22,2,357612,1,9,1,6,1,0,0,0,0,60,0,0
23,1,82777,1,9,1,1,1,0,0,0,0,30,0,0
75,2,218521,5,10,3,6,0,0,0,0,0,30,0,0
55,1,179534,2,7,6,2,4,0,1,0,0,40,0,0
24,0,33339,5,10,0,11,3,0,0,0,0,20,0,0
45,1,148549,5,10,2,6,0,0,0,27828,0,56,0,1
31,1,198069,1,9,0,4,3,0,0,0,0,24,0,0
49,1,236586,1,9,1,0,1,0,0,0,0,40,0,1
26,5,167261,0,13,0,3,0,0,1,0,0,40,0,0
61,1,160942,3,14,1,5,1,0,0,3103,0,50,0,0
44,1,107584,3,14,1,0,1,0,0,3908,0,50,0,0
28,5,251854,5,10,0,0,4,1,1,0,0,40,0,0
79,0,163140,1,9,1,11,1,0,0,0,0,40,0,1
51,1,302579,1,9,2,4,5,1,1,0,0,30,0,0
44,3,64632,9,16,1,3,1,0,0,0,0,60,0,0
24,1,83141,0,13,0,1,0,0,0,0,0,40,0,0
46,3,326048,5,10,1,1,1,0,0,0,0,40,0,1
36,1,83471,1,9,6,4,4,2,1,0,0,20,0,0
23,1,170070,15,8,0,4,0,0,1,0,0,38,0,0
25,1,207875,8,4,1,2,1,0,0,0,0,40,5,0
48,1,119722,5,10,1,5,1,1,0,0,0,8,0,0
18,1,335665,2,7,0,4,5,1,1,0,0,24,0,0
25,1,212522,1,9,0,6,5,0,0,0,0,40,0,0
19,1,42069,1,9,0,7,3,0,0,2176,0,45,0,0
26,0,131777,0,13,1,11,1,0,0,0,2002,40,0,0
33,1,236396,1,9,0,0,3,0,0,0,0,35,0,0
42,1,159911,1,9,2,4,4,0,1,0,0,40,0,0
22,1,133833,5,10,0,0,3,0,1,0,0,40,0,0
36,1,226947,0,13,1,3,1,0,0,0,0,40,0,1
33,1,174201,1,9,0,2,3,0,0,0,0,40,0,0
34,2,49707,1,9,1,1,1,0,0,0,0,70,0,0
33,1,201988,3,14,1,3,1,0,0,0,0,45,0,0
62,2,162347,10,15,1,3,1,0,0,0,0,15,0,1
30,1,182833,5,10,0,1,3,1,1,0,0,40,0,0
22,1,383603,5,10,0,0,3,0,1,0,0,40,0,0
34,1,70466,7,11,2,6,0,0,0,0,0,40,0,0
43,1,184846,1,9,6,9,4,0,1,0,0,60,0,0
25,1,176756,0,13,0,6,3,0,0,0,0,40,0,0
35,1,112512,1,9,6,4,3,0,1,0,0,40,0,0
28,1,137296,6,12,0,4,0,1,1,0,0,40,0,0
28,1,37821,5,10,2,5,4,0,1,0,0,45,0,0
25,1,295108,1,9,0,2,4,1,1,0,0,25,0,0
40,1,408717,1,9,1,6,1,0,0,0,0,40,0,1
35,1,255635,4,5,1,6,1,4,0,0,0,40,5,0
48,2,177783,8,4,0,8,0,0,0,0,0,50,0,0
63,2,179400,1,9,1,6,1,0,0,2290,0,20,0,0
31,1,240283,0,13,1,0,2,0,1,0,0,40,0,1
36,1,410034,6,12,1,6,1,0,0,0,0,45,0,0
39,1,180667,5,10,1,9,1,0,0,0,0,40,0,0
24,1,196332,1,9,0,4,3,1,1,0,0,40,0,0
32,5,159187,0,13,0,3,0,0,0,0,0,35,0,0
46,1,225065,14,1,1,9,2,0,1,0,0,40,5,0
19,1,178147,1,9,0,5,3,0,0,0,0,35,0,0
30,1,272669,5,10,0,10,0,2,0,0,0,40,0,0
35,1,347491,7,11,0,6,0,0,0,0,0,40,0,0
23,0,146399,0,13,0,11,0,0,0,0,0,55,0,0
33,1,75167,1,9,1,7,1,0,0,0,0,55,0,0
25,1,133373,1,9,4,6,0,0,0,0,0,40,0,0
64,5,84737,1,9,1,4,1,2,0,0,0,35,0,1
18,1,96483,1,9,0,4,3,2,1,0,0,20,0,0
59,1,368005,2,7,1,6,1,0,0,0,0,40,0,0
45,6,36032,1,9,2,12,4,1,1,0,0,40,0,0
30,1,174215,9,16,0,3,0,0,1,0,0,15,0,0
24,1,228772,11,3,0,9,5,0,1,0,0,40,5,0
22,1,242912,1,9,0,4,4,0,1,0,0,35,0,0
49,3,86701,5,10,1,6,1,2,0,0,0,56,0,1
35,1,166549,15,8,1,9,1,0,0,0,0,40,0,0
48,5,121622,3,14,0,3,4,0,1,0,1380,40,0,0
18,1,201613,15,8,0,5,3,0,1,0,0,20,0,0
35,1,29874,5,10,1,2,1,0,0,0,0,40,0,0
27,1,168138,1,9,0,1,3,0,0,0,0,40,0,0
28,1,162404,0,13,0,6,0,1,0,0,0,60,0,0
21,0,162160,5,10,0,11,3,2,0,0,0,40,21,0
26,1,139116,5,10,0,4,3,1,1,0,0,50,0,0
44,1,192381,0,13,1,3,1,0,0,0,1848,40,0,1
39,1,370585,1,9,4,9,0,1,0,0,0,40,0,0
40,6,151038,0,13,2,6,0,0,0,0,0,40,0,0
70,2,36311,0,13,1,3,1,0,0,20051,0,35,0,1
34,1,271933,3,14,0,1,4,0,1,0,0,50,0,0
34,1,182401,6,12,2,0,0,1,0,0,0,40,0,0
66,1,234743,5,10,1,1,1,0,0,0,0,50,0,0
40,1,182140,1,9,4,7,4,1,0,0,0,40,0,0
61,2,215591,1,9,1,1,1,0,0,0,1887,40,0,1
59,2,96459,8,4,1,6,1,0,0,0,0,40,0,0
28,0,205562,3,14,0,11,0,1,1,0,0,40,0,0
47,1,188081,1,9,1,9,1,0,0,0,0,40,0,1
33,6,121245,0,13,1,3,1,0,0,0,0,60,0,1
18,1,127273,2,7,0,4,5,0,0,0,0,20,0,0
25,1,114345,4,5,0,6,4,0,0,914,0,40,0,0
22,1,341227,5,10,0,0,0,0,0,0,0,20,0,0
40,5,166893,0,13,1,12,1,1,0,0,0,40,0,1
68,0,65730,1,9,1,11,1,0,0,0,0,25,0,0
30,1,145231,6,12,2,0,3,0,1,0,1762,40,0,0
73,2,102510,8,4,1,8,1,0,0,6418,0,99,0,1
45,2,285335,8,4,1,6,1,0,0,0,0,10,0,0
23,1,177087,2,7,0,0,4,1,0,0,0,35,0,0
40,1,240504,0,13,1,5,1,0,0,0,0,45,0,1
39,1,218490,0,13,1,1,1,0,0,0,1977,40,0,1
23,1,384651,5,10,1,2,1,0,0,0,0,40,0,0
51,1,189551,1,9,2,6,3,1,0,0,0,40,0,0
53,1,194791,1,9,1,8,1,0,0,0,0,45,0,0
24,1,194630,0,13,0,10,0,0,0,0,0,35,0,0
53,1,177647,0,13,2,1,4,0,0,0,0,40,0,0
49,2,51620,9,16,1,3,1,0,0,0,0,60,0,0
34,1,251421,1,9,1,6,1,0,0,0,0,40,0,0
37,2,180477,1,9,1,6,1,0,0,0,0,47,0,0
40,6,391736,7,11,1,6,1,0,0,0,0,40,0,0
23,6,170091,5,10,0,3,3,0,1,0,0,6,0,0
36,1,175360,3,14,0,0,0,0,0,13550,0,50,0,1
35,1,276153,0,13,0,10,0,2,1,4650,0,40,0,0
53,4,105788,0,13,2,1,4,1,1,0,0,50,0,1
42,5,248476,5,10,2,7,0,0,0,0,0,65,0,1
32,1,168443,3,14,1,1,2,0,1,0,0,40,0,0
33,1,120201,1,9,2,0,3,4,1,0,0,65,0,0
59,1,114678,1,9,0,6,0,1,0,0,0,60,0,0
36,1,167440,5,10,1,9,1,0,0,0,0,44,0,0
37,2,265266,10,15,1,3,1,0,0,0,0,40,1,1
31,1,212235,5,10,0,5,0,0,0,0,0,45,0,0
46,1,44671,0,13,1,12,1,0,0,0,0,40,0,0
44,6,87282,0,13,0,3,0,2,1,0,0,38,0,0
27,1,112754,0,13,1,1,1,0,0,0,1485,60,0,1
29,2,322238,1,9,0,8,0,0,0,0,0,40,0,0
39,1,65382,5,10,1,1,1,0,0,0,0,40,0,0
62,2,115176,1,9,1,8,1,0,0,0,0,65,0,0
48,2,162236,3,14,6,1,4,0,1,0,0,40,4,1
42,1,409902,1,9,0,1,4,1,1,0,0,25,0,0
60,5,204062,3,14,1,3,1,0,0,0,0,48,0,1
35,1,283305,0,13,0,1,0,0,1,0,0,40,0,0
39,1,435638,5,10,0,9,0,0,0,0,0,40,0,0
34,3,114733,6,12,1,0,2,0,1,0,0,36,0,0
22,1,162343,5,10,0,0,5,1,0,0,0,22,0,0
18,0,195981,1,9,6,11,3,0,0,0,0,40,0,0
44,1,79531,7,11,1,6,1,0,0,0,0,40,0,1
44,6,395078,1,9,2,0,0,0,1,0,0,40,0,0
49,5,159641,0,13,2,1,4,0,1,0,625,40,0,0
21,1,159567,1,9,0,9,0,0,0,0,0,50,0,0
49,1,133917,7,11,0,5,5,1,0,0,0,40,4,0
52,1,196894,2,7,4,2,4,0,0,0,0,40,0,0
39,5,132879,0,13,1,3,1,0,0,0,1887,40,0,1
23,1,190290,0,13,0,3,3,0,0,0,0,40,0,0
54,1,102828,1,9,1,6,1,0,0,0,0,49,0,0
31,1,128493,1,9,2,4,0,0,1,0,0,25,0,0
30,6,290677,3,14,0,0,0,1,1,0,0,20,0,0
21,1,283757,5,10,0,5,3,0,0,0,0,40,0,0
38,5,169104,0,13,1,12,1,2,0,0,0,40,13,1
51,1,171409,5,10,1,7,1,0,0,0,0,40,0,1
34,2,319165,9,16,1,3,1,0,0,0,0,50,0,1
22,1,203182,0,13,0,1,4,0,1,0,0,30,0,0
20,0,211968,5,10,0,11,3,0,1,0,0,45,0,0
26,1,215384,0,13,0,1,0,0,0,0,1974,55,0,0
26,1,166666,5,10,0,4,0,0,1,0,0,35,0,0
41,1,156566,5,10,1,6,1,0,0,0,0,40,0,1
35,1,140564,0,13,1,5,1,0,0,0,0,40,0,1
27,5,322208,5,10,0,7,3,0,0,0,0,40,0,0
65,1,420277,5,10,1,12,1,0,0,0,0,40,0,0
31,1,123430,2,7,1,8,1,0,0,0,0,65,5,0
45,3,151584,10,15,1,3,1,0,0,0,0,35,0,1
37,2,348960,6,12,1,7,1,0,0,0,0,50,0,1
47,1,168232,1,9,1,7,1,0,0,0,1887,45,0,1
47,3,201699,6,12,1,1,1,0,0,0,0,50,0,1
33,1,511517,1,9,1,3,1,0,0,0,0,40,0,0
40,1,118001,12,6,1,6,1,1,0,0,0,40,0,0
38,1,193961,5,10,1,6,1,2,0,0,0,40,13,1
21,1,32732,5,10,0,5,0,0,0,0,0,40,0,0
40,1,223548,1,9,1,0,1,0,0,0,0,40,5,0
33,1,389932,1,9,2,7,0,1,0,0,0,55,0,0
29,1,102345,5,10,0,10,0,0,0,0,0,52,0,0
41,1,107584,5,10,4,7,0,0,0,0,0,35,0,0
20,0,34321,5,10,0,11,3,0,1,0,0,30,0,0
20,6,39478,5,10,0,1,3,0,0,0,0,54,0,0
34,2,276221,12,6,1,8,1,0,0,0,0,40,0,0
78,3,385242,0,13,1,1,1,0,0,9386,0,45,0,1
46,1,235646,1,9,1,6,1,0,0,0,0,40,0,1
40,1,123306,7,11,1,3,1,0,0,0,0,40,0,1
59,1,38573,5,10,1,1,1,0,0,0,0,40,0,1
23,1,216889,1,9,0,2,0,0,0,0,0,40,0,0
23,1,386705,5,10,0,0,3,0,0,0,0,24,0,0
47,2,249585,5,10,1,6,1,0,0,0,0,30,0,0
31,5,47276,0,13,1,4,1,0,0,0,0,38,0,1
42,2,162758,5,10,1,2,1,0,0,0,0,56,0,1
46,5,146497,1,9,2,3,0,0,1,0,0,40,0,0
29,1,190765,1,9,2,9,0,0,0,0,0,44,0,0
21,1,186314,1,9,1,0,1,0,0,0,0,40,0,0
55,1,213615,1,9,1,6,1,0,0,0,0,40,0,1
38,1,162322,7,11,0,10,3,0,1,0,0,40,0,0
44,6,115932,3,14,1,1,1,0,0,0,0,40,0,0
61,2,392694,5,10,2,1,0,0,0,0,0,50,0,1
38,6,143517,0,13,0,1,3,0,0,0,0,40,0,0
50,3,123429,0,13,1,3,1,0,0,0,0,45,14,1
53,1,254285,3,14,1,3,1,0,0,0,0,40,0,1
